CommentId,WorkerId,GSRightCount,Weight,FormalityRating,RespectRating,StereotypeRating,ToxicityRating,formalityCoded,respectCoded,stereotypeCoded,toxicityCoded,Platform,Comment,TOXICITY_SCORE,SEVERE_TOXICITY_SCORE,IDENTITY_ATTACK_SCORE,INSULT_SCORE,PROFANITY_SCORE,THREAT_SCORE
tw63,AZLZA0Q87TJZO,3,1.0,Formal,Respectful,Not present,Hard_To_Say,2,4,1,4,3,"Ban gender reveals, charging that family 1 trillion dollars wont make any sense.",0.070224755,0.021753501,0.107729554,0.046769924000000004,0.009771534,0.04302075
yt68,AZLZA0Q87TJZO,3,1.0,Informal,Respectful,Not present,Hard_To_Say,3,4,1,4,2,"2020 be like    ..ww3, covid19 , aliens are real , killer hornets , earthquakes , asteroids.
",0.24254367,0.09009779,0.15441298,0.29030272,0.06842251,0.2489655
yt87,AZLZA0Q87TJZO,3,1.0,Formal,Disrespectful,Present,Toxic,2,1,3,6,2,"The Scamdemic is the biggest lie since what happened in NY 19 years ago tomorrow. Anti-white, murderous Bolshevik thugs get praised by MSM while peaceful events like this get berated by them. The epitome of a double standard.",0.6364068,0.44231388,0.7455093,0.70199466,0.22317284,0.48115504
tw92,A2UF2FRGVW4T89,1,0.5,Formal,Slightly Disrespectful,Not present,Hard_To_Say,2,2,1,4,3,Fear porn! Your headlines are boring!,0.802234,0.5697523,0.28990787,0.6429431,0.62201244,0.27853015
yt73,A2UF2FRGVW4T89,1,0.5,Formal,Slightly Disrespectful,Not present,Hard_To_Say,2,2,1,4,2,Yeah America is a joke I knew we wouldn't duplicate the same processes .,0.367897,0.14533929999999998,0.41236597,0.4006884,0.15851612,0.051681165
tw65,A2UF2FRGVW4T89,1,0.5,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,3,"Seven - Holy cow batman - Mow lets waste some more time and money to see how many catch it from grocery store, or gas station.",0.13247499,0.048384126,0.047126867,0.11192268,0.043808255,0.26511195
nw94,A2UF2FRGVW4T89,1,0.5,Informal,Disrespectful,Not present,Toxic,3,1,1,6,1,"Another really stupid comment. wow

Two for two.",0.8783976000000001,0.31024507,0.1544626,0.9091764000000001,0.5644329,0.052800186
tw68,A2UF2FRGVW4T89,1,0.5,Informal,Partially Respectful,Not present,Hard_To_Say,3,3,1,4,3,"Iran just gonna pretend they didn’t shoot down a plane full of innocent Iranian, Canadian, Ukrainian, Swedish, British and Afghan citizens?",0.24944454,0.11897939999999999,0.29605192,0.15446243,0.059730962,0.5679458000000001
yt95,A2UF2FRGVW4T89,1,0.5,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,2,REALLY??? WOW....a huge organization like this couldn't quickly figure out a name? pathetic.,0.84183323,0.20502956,0.14191064,0.92929196,0.19678399,0.035952173
nw63,A2UF2FRGVW4T89,1,0.5,Informal,Respectful,Not present,Not_Toxic,3,4,1,2,1,Nice suggestion but a little too late the Chinese are already done this.,0.10115345,0.026710449,0.2020691,0.069293156,0.02385774,0.03286668
yt77,A2UF2FRGVW4T89,1,0.5,Formal,Partially Respectful,Not present,Hard_To_Say,2,3,1,4,2,"When I clicked on this video I hoped it was a protest to close the state. But no of course not, people will always think they can't get sick until they're dead.",0.42332283,0.288581,0.18587983,0.29835597,0.28018942,0.71747375
yt61,A2UF2FRGVW4T89,1,0.5,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,2,"So, a birthday party planner is gonna be our supreme court judge?",0.052500904,0.011262224,0.018348638,0.032499727,0.017644124,0.041116253
nw79,A2UF2FRGVW4T89,1,0.5,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,1,What a boring life. The King of Thailand is holed up on a remote island with 40 babes.,0.49508100000000005,0.23557174,0.29552767,0.56614244,0.17968006,0.16435638
tw73,A2UF2FRGVW4T89,1,0.5,Formal,Partially Respectful,Not present,Hard_To_Say,2,3,1,4,3,"Alleged? It's repulsive abuse, grotesque violence.",0.31647527,0.14526746,0.13410036,0.306188,0.15622996,0.3468187
nw72,A2UF2FRGVW4T89,1,0.5,Formal,Partially Respectful,Not present,Hard_To_Say,2,3,1,4,1,And Trump-supporting descendants of slave owners are just lovely people.,0.31089434,0.14351936,0.27623925,0.29710484,0.08606654400000001,0.18227397
tw92,A20NITCOBY4775,3,1.0,Informal,Disrespectful,Not present,Toxic,3,1,1,6,3,Fear porn! Your headlines are boring!,0.802234,0.5697523,0.28990787,0.6429431,0.62201244,0.27853015
yt73,A20NITCOBY4775,3,1.0,Informal,Slightly Disrespectful,Present,Hard_To_Say,3,2,3,4,2,Yeah America is a joke I knew we wouldn't duplicate the same processes .,0.367897,0.14533929999999998,0.41236597,0.4006884,0.15851612,0.051681165
tw65,A20NITCOBY4775,3,1.0,Very informal,Slightly Disrespectful,Not present,Toxic,4,2,1,6,3,"Seven - Holy cow batman - Mow lets waste some more time and money to see how many catch it from grocery store, or gas station.",0.13247499,0.048384126,0.047126867,0.11192268,0.043808255,0.26511195
nw94,A20NITCOBY4775,3,1.0,Very informal,Disrespectful,Not present,Toxic,4,1,1,6,1,"Another really stupid comment. wow

Two for two.",0.8783976000000001,0.31024507,0.1544626,0.9091764000000001,0.5644329,0.052800186
tw68,A20NITCOBY4775,3,1.0,Informal,Disrespectful,Not present,Toxic,3,1,1,6,3,"Iran just gonna pretend they didn’t shoot down a plane full of innocent Iranian, Canadian, Ukrainian, Swedish, British and Afghan citizens?",0.24944454,0.11897939999999999,0.29605192,0.15446243,0.059730962,0.5679458000000001
yt95,A20NITCOBY4775,3,1.0,Informal,Disrespectful,Not present,Toxic,3,1,1,6,2,REALLY??? WOW....a huge organization like this couldn't quickly figure out a name? pathetic.,0.84183323,0.20502956,0.14191064,0.92929196,0.19678399,0.035952173
nw63,A20NITCOBY4775,3,1.0,Informal,Partially Respectful,Not present,Not_Toxic,3,3,1,2,1,Nice suggestion but a little too late the Chinese are already done this.,0.10115345,0.026710449,0.2020691,0.069293156,0.02385774,0.03286668
yt77,A20NITCOBY4775,3,1.0,Formal,Slightly Disrespectful,Not present,Hard_To_Say,2,2,1,4,2,"When I clicked on this video I hoped it was a protest to close the state. But no of course not, people will always think they can't get sick until they're dead.",0.42332283,0.288581,0.18587983,0.29835597,0.28018942,0.71747375
yt61,A20NITCOBY4775,3,1.0,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,2,"So, a birthday party planner is gonna be our supreme court judge?",0.052500904,0.011262224,0.018348638,0.032499727,0.017644124,0.041116253
nw79,A20NITCOBY4775,3,1.0,Informal,Disrespectful,Heavily present,Toxic,3,1,4,6,1,What a boring life. The King of Thailand is holed up on a remote island with 40 babes.,0.49508100000000005,0.23557174,0.29552767,0.56614244,0.17968006,0.16435638
tw73,A20NITCOBY4775,3,1.0,Formal,Partially Respectful,Not present,Toxic,2,3,1,6,3,"Alleged? It's repulsive abuse, grotesque violence.",0.31647527,0.14526746,0.13410036,0.306188,0.15622996,0.3468187
nw72,A20NITCOBY4775,3,1.0,Informal,Disrespectful,Heavily present,Toxic,3,1,4,6,1,And Trump-supporting descendants of slave owners are just lovely people.,0.31089434,0.14351936,0.27623925,0.29710484,0.08606654400000001,0.18227397
tw92,A14NP6X071S7GK,3,1.0,Informal,Disrespectful,Not present,Toxic,3,1,1,6,3,Fear porn! Your headlines are boring!,0.802234,0.5697523,0.28990787,0.6429431,0.62201244,0.27853015
yt73,A14NP6X071S7GK,3,1.0,Formal,Disrespectful,Present,Toxic,2,1,3,6,2,Yeah America is a joke I knew we wouldn't duplicate the same processes .,0.367897,0.14533929999999998,0.41236597,0.4006884,0.15851612,0.051681165
tw65,A14NP6X071S7GK,3,1.0,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,3,"Seven - Holy cow batman - Mow lets waste some more time and money to see how many catch it from grocery store, or gas station.",0.13247499,0.048384126,0.047126867,0.11192268,0.043808255,0.26511195
nw94,A14NP6X071S7GK,3,1.0,Very informal,Disrespectful,Not present,Toxic,4,1,1,6,1,"Another really stupid comment. wow

Two for two.",0.8783976000000001,0.31024507,0.1544626,0.9091764000000001,0.5644329,0.052800186
tw68,A14NP6X071S7GK,3,1.0,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,3,"Iran just gonna pretend they didn’t shoot down a plane full of innocent Iranian, Canadian, Ukrainian, Swedish, British and Afghan citizens?",0.24944454,0.11897939999999999,0.29605192,0.15446243,0.059730962,0.5679458000000001
yt95,A14NP6X071S7GK,3,1.0,Very informal,Disrespectful,Present,Toxic,4,1,3,6,2,REALLY??? WOW....a huge organization like this couldn't quickly figure out a name? pathetic.,0.84183323,0.20502956,0.14191064,0.92929196,0.19678399,0.035952173
yt77,A14NP6X071S7GK,3,1.0,Formal,Partially Respectful,Not present,Hard_To_Say,2,3,1,4,2,"When I clicked on this video I hoped it was a protest to close the state. But no of course not, people will always think they can't get sick until they're dead.",0.42332283,0.288581,0.18587983,0.29835597,0.28018942,0.71747375
yt61,A14NP6X071S7GK,3,1.0,Informal,Slightly Disrespectful,Present,Toxic,3,2,3,6,2,"So, a birthday party planner is gonna be our supreme court judge?",0.052500904,0.011262224,0.018348638,0.032499727,0.017644124,0.041116253
nw79,A14NP6X071S7GK,3,1.0,Informal,Slightly Disrespectful,Possibly present,Hard_To_Say,3,2,2,4,1,What a boring life. The King of Thailand is holed up on a remote island with 40 babes.,0.49508100000000005,0.23557174,0.29552767,0.56614244,0.17968006,0.16435638
tw73,A14NP6X071S7GK,3,1.0,Formal,Slightly Disrespectful,Not present,Toxic,2,2,1,6,3,"Alleged? It's repulsive abuse, grotesque violence.",0.31647527,0.14526746,0.13410036,0.306188,0.15622996,0.3468187
nw72,A14NP6X071S7GK,3,1.0,Informal,Disrespectful,Heavily present,Very_Toxic,3,1,4,7,1,And Trump-supporting descendants of slave owners are just lovely people.,0.31089434,0.14351936,0.27623925,0.29710484,0.08606654400000001,0.18227397
tw92,AKLV0WIZZ356X,3,1.0,Informal,Slightly Disrespectful,Possibly present,Hard_To_Say,3,2,2,4,3,Fear porn! Your headlines are boring!,0.802234,0.5697523,0.28990787,0.6429431,0.62201244,0.27853015
yt73,AKLV0WIZZ356X,3,1.0,Formal,Partially Respectful,Present,Toxic,2,3,3,6,2,Yeah America is a joke I knew we wouldn't duplicate the same processes .,0.367897,0.14533929999999998,0.41236597,0.4006884,0.15851612,0.051681165
tw65,AKLV0WIZZ356X,3,1.0,Formal,Slightly Disrespectful,Possibly present,Toxic,2,2,2,6,3,"Seven - Holy cow batman - Mow lets waste some more time and money to see how many catch it from grocery store, or gas station.",0.13247499,0.048384126,0.047126867,0.11192268,0.043808255,0.26511195
nw94,AKLV0WIZZ356X,3,1.0,Informal,Partially Respectful,Possibly present,Very_Toxic,3,3,2,7,1,"Another really stupid comment. wow

Two for two.",0.8783976000000001,0.31024507,0.1544626,0.9091764000000001,0.5644329,0.052800186
tw68,AKLV0WIZZ356X,3,1.0,Formal,Respectful,Possibly present,Toxic,2,4,2,6,3,"Iran just gonna pretend they didn’t shoot down a plane full of innocent Iranian, Canadian, Ukrainian, Swedish, British and Afghan citizens?",0.24944454,0.11897939999999999,0.29605192,0.15446243,0.059730962,0.5679458000000001
yt95,AKLV0WIZZ356X,3,1.0,Informal,Respectful,Possibly present,Very_Toxic,3,4,2,7,2,REALLY??? WOW....a huge organization like this couldn't quickly figure out a name? pathetic.,0.84183323,0.20502956,0.14191064,0.92929196,0.19678399,0.035952173
yt61,AKLV0WIZZ356X,3,1.0,Formal,Slightly Disrespectful,Possibly present,Toxic,2,2,2,6,2,"So, a birthday party planner is gonna be our supreme court judge?",0.052500904,0.011262224,0.018348638,0.032499727,0.017644124,0.041116253
nw79,AKLV0WIZZ356X,3,1.0,Informal,Partially Respectful,Possibly present,Very_Toxic,3,3,2,7,1,What a boring life. The King of Thailand is holed up on a remote island with 40 babes.,0.49508100000000005,0.23557174,0.29552767,0.56614244,0.17968006,0.16435638
tw73,AKLV0WIZZ356X,3,1.0,Informal,Partially Respectful,Present,Toxic,3,3,3,6,3,"Alleged? It's repulsive abuse, grotesque violence.",0.31647527,0.14526746,0.13410036,0.306188,0.15622996,0.3468187
nw72,AKLV0WIZZ356X,3,1.0,Formal,Disrespectful,Present,Very_Toxic,2,1,3,7,1,And Trump-supporting descendants of slave owners are just lovely people.,0.31089434,0.14351936,0.27623925,0.29710484,0.08606654400000001,0.18227397
tw92,AYCHPTQRYDT7G,2,0.75,Formal,Slightly Disrespectful,Possibly present,Hard_To_Say,2,2,2,4,3,Fear porn! Your headlines are boring!,0.802234,0.5697523,0.28990787,0.6429431,0.62201244,0.27853015
yt73,AYCHPTQRYDT7G,2,0.75,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,2,Yeah America is a joke I knew we wouldn't duplicate the same processes .,0.367897,0.14533929999999998,0.41236597,0.4006884,0.15851612,0.051681165
tw65,AYCHPTQRYDT7G,2,0.75,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,3,"Seven - Holy cow batman - Mow lets waste some more time and money to see how many catch it from grocery store, or gas station.",0.13247499,0.048384126,0.047126867,0.11192268,0.043808255,0.26511195
nw94,AYCHPTQRYDT7G,2,0.75,Informal,Disrespectful,Not present,Toxic,3,1,1,6,1,"Another really stupid comment. wow

Two for two.",0.8783976000000001,0.31024507,0.1544626,0.9091764000000001,0.5644329,0.052800186
tw68,AYCHPTQRYDT7G,2,0.75,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,3,"Iran just gonna pretend they didn’t shoot down a plane full of innocent Iranian, Canadian, Ukrainian, Swedish, British and Afghan citizens?",0.24944454,0.11897939999999999,0.29605192,0.15446243,0.059730962,0.5679458000000001
yt95,AYCHPTQRYDT7G,2,0.75,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,2,REALLY??? WOW....a huge organization like this couldn't quickly figure out a name? pathetic.,0.84183323,0.20502956,0.14191064,0.92929196,0.19678399,0.035952173
nw63,AYCHPTQRYDT7G,2,0.75,Informal,Slightly Disrespectful,Possibly present,Hard_To_Say,3,2,2,4,1,Nice suggestion but a little too late the Chinese are already done this.,0.10115345,0.026710449,0.2020691,0.069293156,0.02385774,0.03286668
yt77,AYCHPTQRYDT7G,2,0.75,Formal,Respectful,Not present,Hard_To_Say,2,4,1,4,2,"When I clicked on this video I hoped it was a protest to close the state. But no of course not, people will always think they can't get sick until they're dead.",0.42332283,0.288581,0.18587983,0.29835597,0.28018942,0.71747375
yt61,AYCHPTQRYDT7G,2,0.75,Informal,Slightly Disrespectful,Possibly present,Hard_To_Say,3,2,2,4,2,"So, a birthday party planner is gonna be our supreme court judge?",0.052500904,0.011262224,0.018348638,0.032499727,0.017644124,0.041116253
tw73,AYCHPTQRYDT7G,2,0.75,Very formal,Slightly Disrespectful,Not present,Hard_To_Say,1,2,1,4,3,"Alleged? It's repulsive abuse, grotesque violence.",0.31647527,0.14526746,0.13410036,0.306188,0.15622996,0.3468187
nw72,AYCHPTQRYDT7G,2,0.75,Formal,Slightly Disrespectful,Possibly present,Toxic,2,2,2,6,1,And Trump-supporting descendants of slave owners are just lovely people.,0.31089434,0.14351936,0.27623925,0.29710484,0.08606654400000001,0.18227397
tw75,A3KPQ7L5FS8SD6,3,1.0,Informal,Slightly Disrespectful,Present,Toxic,3,2,3,6,3,"You of all should know better... Mind you the President is not the Victim here, the children are, and what do paedophiles care about children been out of school. #OpenSchools",0.41100790000000004,0.20607854,0.30395436,0.45732144,0.14767438,0.14443749
yt88,A3KPQ7L5FS8SD6,3,1.0,Very informal,Disrespectful,Heavily present,Toxic,4,1,4,6,2,I think the NBA needs to be more DIVERSE  ! EACH RACE REPRESENTED . REGARDLESS OF TALENT  . THE NUMBERS DONT LIE . MOST PLAYERS ARE BLACK  .,0.60515344,0.35427305,0.8008965,0.6356477,0.21717298,0.24896097
nw100,A3KPQ7L5FS8SD6,3,1.0,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,1,Another fool who thinks a gun represents his male appendage.,0.9192492,0.5516808000000001,0.3124619,0.9615530999999999,0.5603011999999999,0.33050343
nw99,A3KPQ7L5FS8SD6,3,1.0,Very informal,Disrespectful,Possibly present,Toxic,4,1,2,6,1,"We can judge that now. Trump is a psychopath. He has no feelings. He doesn’t care about you, the United States or anyone else but himself. And he’s a degenerate LIAR. And lazy as all get out!",0.9111798000000001,0.57872945,0.4928205,0.9570482,0.41892929999999995,0.15786299
tw62,A3KPQ7L5FS8SD6,3,1.0,Informal,Respectful,Not present,Not_Toxic,3,4,1,2,3,Are stores really out of basic foods? Upstate not case but obviously pretty different than there,0.06554208,0.014368632,0.033764664,0.047298513,0.02587368,0.014126008
tw100,A3KPQ7L5FS8SD6,3,1.0,Informal,Slightly Disrespectful,Possibly present,Very_Toxic,3,2,2,7,3,Is your job being an asshole? Have some empathy,0.97217757,0.80814576,0.41726556,0.97325146,0.9722023999999999,0.19917978
yt70,A3KPQ7L5FS8SD6,3,1.0,Informal,Slightly Disrespectful,Possibly present,Hard_To_Say,3,2,2,4,2,"Let them go back but sign a waiver:  sign a DNR, reject intubation & hospitalization",0.24724405,0.18777004,0.30930072,0.20203254,0.123255506,0.44288903
yt93,A3KPQ7L5FS8SD6,3,1.0,Very informal,Disrespectful,Possibly present,Toxic,4,1,2,6,2,"With a little luck, he has done his countrymen & the world a favor. DIE...:~)",0.7093121,0.5687205,0.17649172,0.5665539,0.42334348,0.9142726999999999
nw74,A3KPQ7L5FS8SD6,3,1.0,Informal,Partially Respectful,Possibly present,Hard_To_Say,3,3,2,4,1,"He didn't just have the pushers murdered. He also had the users murdered too, and any innocents who opposed him.",0.36207290000000003,0.21386586,0.112505354,0.29105246,0.12090883,0.69805473
tw99,A3KPQ7L5FS8SD6,3,1.0,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,3,Sorry if you're confused - I choose not to converse with assholes who don't base their shitty opinions on reality. Have a nice day!,0.94992846,0.7638228,0.5151505999999999,0.9424889999999999,0.9750863999999999,0.25714538
yt84,A3KPQ7L5FS8SD6,3,1.0,Informal,Partially Respectful,Possibly present,Not_Toxic,3,3,2,2,2,"Where was the Nat'l Guard when BLM and ANTIFA were burning down cities, assaulting and killing
our citizens all across America?",0.48842332,0.28435433,0.37319008,0.2935315,0.08388816,0.8543824000000001
tw75,A2UF2FRGVW4T89,3,1.0,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,3,"You of all should know better... Mind you the President is not the Victim here, the children are, and what do paedophiles care about children been out of school. #OpenSchools",0.41100790000000004,0.20607854,0.30395436,0.45732144,0.14767438,0.14443749
yt88,A2UF2FRGVW4T89,3,1.0,Formal,Partially Respectful,Possibly present,Hard_To_Say,2,3,2,4,2,I think the NBA needs to be more DIVERSE  ! EACH RACE REPRESENTED . REGARDLESS OF TALENT  . THE NUMBERS DONT LIE . MOST PLAYERS ARE BLACK  .,0.60515344,0.35427305,0.8008965,0.6356477,0.21717298,0.24896097
nw100,A2UF2FRGVW4T89,3,1.0,Formal,Disrespectful,Possibly present,Toxic,2,1,2,6,1,Another fool who thinks a gun represents his male appendage.,0.9192492,0.5516808000000001,0.3124619,0.9615530999999999,0.5603011999999999,0.33050343
nw99,A2UF2FRGVW4T89,3,1.0,Formal,Disrespectful,Not present,Toxic,2,1,1,6,1,"We can judge that now. Trump is a psychopath. He has no feelings. He doesn’t care about you, the United States or anyone else but himself. And he’s a degenerate LIAR. And lazy as all get out!",0.9111798000000001,0.57872945,0.4928205,0.9570482,0.41892929999999995,0.15786299
nw89,A2UF2FRGVW4T89,3,1.0,Formal,Slightly Disrespectful,Not present,Hard_To_Say,2,2,1,4,1,That's one of the reasons I moved to Europe -- to get away from crazy people with guns.,0.69542736,0.39448872,0.4714399,0.7291745,0.30807436,0.67379016
tw62,A2UF2FRGVW4T89,3,1.0,Informal,Respectful,Not present,Not_Toxic,3,4,1,2,3,Are stores really out of basic foods? Upstate not case but obviously pretty different than there,0.06554208,0.014368632,0.033764664,0.047298513,0.02587368,0.014126008
tw100,A2UF2FRGVW4T89,3,1.0,Informal,Disrespectful,Not present,Toxic,3,1,1,6,3,Is your job being an asshole? Have some empathy,0.97217757,0.80814576,0.41726556,0.97325146,0.9722023999999999,0.19917978
yt70,A2UF2FRGVW4T89,3,1.0,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,2,"Let them go back but sign a waiver:  sign a DNR, reject intubation & hospitalization",0.24724405,0.18777004,0.30930072,0.20203254,0.123255506,0.44288903
yt93,A2UF2FRGVW4T89,3,1.0,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,2,"With a little luck, he has done his countrymen & the world a favor. DIE...:~)",0.7093121,0.5687205,0.17649172,0.5665539,0.42334348,0.9142726999999999
nw74,A2UF2FRGVW4T89,3,1.0,Formal,Slightly Disrespectful,Not present,Hard_To_Say,2,2,1,4,1,"He didn't just have the pushers murdered. He also had the users murdered too, and any innocents who opposed him.",0.36207290000000003,0.21386586,0.112505354,0.29105246,0.12090883,0.69805473
tw99,A2UF2FRGVW4T89,3,1.0,Formal,Disrespectful,Not present,Toxic,2,1,1,6,3,Sorry if you're confused - I choose not to converse with assholes who don't base their shitty opinions on reality. Have a nice day!,0.94992846,0.7638228,0.5151505999999999,0.9424889999999999,0.9750863999999999,0.25714538
yt84,A2UF2FRGVW4T89,3,1.0,Formal,Slightly Disrespectful,Not present,Hard_To_Say,2,2,1,4,2,"Where was the Nat'l Guard when BLM and ANTIFA were burning down cities, assaulting and killing
our citizens all across America?",0.48842332,0.28435433,0.37319008,0.2935315,0.08388816,0.8543824000000001
tw75,A2F0X4LN9N4O4C,3,1.0,Very informal,Disrespectful,Not present,Toxic,4,1,1,6,3,"You of all should know better... Mind you the President is not the Victim here, the children are, and what do paedophiles care about children been out of school. #OpenSchools",0.41100790000000004,0.20607854,0.30395436,0.45732144,0.14767438,0.14443749
yt88,A2F0X4LN9N4O4C,3,1.0,Very informal,Disrespectful,Heavily present,Toxic,4,1,4,6,2,I think the NBA needs to be more DIVERSE  ! EACH RACE REPRESENTED . REGARDLESS OF TALENT  . THE NUMBERS DONT LIE . MOST PLAYERS ARE BLACK  .,0.60515344,0.35427305,0.8008965,0.6356477,0.21717298,0.24896097
nw100,A2F0X4LN9N4O4C,3,1.0,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,1,Another fool who thinks a gun represents his male appendage.,0.9192492,0.5516808000000001,0.3124619,0.9615530999999999,0.5603011999999999,0.33050343
nw99,A2F0X4LN9N4O4C,3,1.0,Informal,Disrespectful,Not present,Toxic,3,1,1,6,1,"We can judge that now. Trump is a psychopath. He has no feelings. He doesn’t care about you, the United States or anyone else but himself. And he’s a degenerate LIAR. And lazy as all get out!",0.9111798000000001,0.57872945,0.4928205,0.9570482,0.41892929999999995,0.15786299
nw89,A2F0X4LN9N4O4C,3,1.0,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,1,That's one of the reasons I moved to Europe -- to get away from crazy people with guns.,0.69542736,0.39448872,0.4714399,0.7291745,0.30807436,0.67379016
tw100,A2F0X4LN9N4O4C,3,1.0,Very informal,Disrespectful,Not present,Very_Toxic,4,1,1,7,3,Is your job being an asshole? Have some empathy,0.97217757,0.80814576,0.41726556,0.97325146,0.9722023999999999,0.19917978
yt93,A2F0X4LN9N4O4C,3,1.0,Very informal,Slightly Disrespectful,Not present,Toxic,4,2,1,6,2,"With a little luck, he has done his countrymen & the world a favor. DIE...:~)",0.7093121,0.5687205,0.17649172,0.5665539,0.42334348,0.9142726999999999
nw74,A2F0X4LN9N4O4C,3,1.0,Informal,Slightly Disrespectful,Not present,Hard_To_Say_Toxic,3,2,1,5,1,"He didn't just have the pushers murdered. He also had the users murdered too, and any innocents who opposed him.",0.36207290000000003,0.21386586,0.112505354,0.29105246,0.12090883,0.69805473
tw99,A2F0X4LN9N4O4C,3,1.0,Very informal,Disrespectful,Not present,Toxic,4,1,1,6,3,Sorry if you're confused - I choose not to converse with assholes who don't base their shitty opinions on reality. Have a nice day!,0.94992846,0.7638228,0.5151505999999999,0.9424889999999999,0.9750863999999999,0.25714538
yt84,A2F0X4LN9N4O4C,3,1.0,Informal,Partially Respectful,Possibly present,Toxic,3,3,2,6,2,"Where was the Nat'l Guard when BLM and ANTIFA were burning down cities, assaulting and killing
our citizens all across America?",0.48842332,0.28435433,0.37319008,0.2935315,0.08388816,0.8543824000000001
tw75,A2VE5IV9OD2SK1,3,1.0,Informal,Slightly Disrespectful,Possibly present,Hard_To_Say,3,2,2,4,3,"You of all should know better... Mind you the President is not the Victim here, the children are, and what do paedophiles care about children been out of school. #OpenSchools",0.41100790000000004,0.20607854,0.30395436,0.45732144,0.14767438,0.14443749
yt88,A2VE5IV9OD2SK1,3,1.0,Informal,Disrespectful,Present,Toxic,3,1,3,6,2,I think the NBA needs to be more DIVERSE  ! EACH RACE REPRESENTED . REGARDLESS OF TALENT  . THE NUMBERS DONT LIE . MOST PLAYERS ARE BLACK  .,0.60515344,0.35427305,0.8008965,0.6356477,0.21717298,0.24896097
nw100,A2VE5IV9OD2SK1,3,1.0,Informal,Disrespectful,Heavily present,Toxic,3,1,4,6,1,Another fool who thinks a gun represents his male appendage.,0.9192492,0.5516808000000001,0.3124619,0.9615530999999999,0.5603011999999999,0.33050343
nw99,A2VE5IV9OD2SK1,3,1.0,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,1,"We can judge that now. Trump is a psychopath. He has no feelings. He doesn’t care about you, the United States or anyone else but himself. And he’s a degenerate LIAR. And lazy as all get out!",0.9111798000000001,0.57872945,0.4928205,0.9570482,0.41892929999999995,0.15786299
nw89,A2VE5IV9OD2SK1,3,1.0,Informal,Disrespectful,Present,Toxic,3,1,3,6,1,That's one of the reasons I moved to Europe -- to get away from crazy people with guns.,0.69542736,0.39448872,0.4714399,0.7291745,0.30807436,0.67379016
tw62,A2VE5IV9OD2SK1,3,1.0,Informal,Respectful,Not present,Not_Toxic_At_All,3,4,1,1,3,Are stores really out of basic foods? Upstate not case but obviously pretty different than there,0.06554208,0.014368632,0.033764664,0.047298513,0.02587368,0.014126008
tw100,A2VE5IV9OD2SK1,3,1.0,Informal,Disrespectful,Not present,Toxic,3,1,1,6,3,Is your job being an asshole? Have some empathy,0.97217757,0.80814576,0.41726556,0.97325146,0.9722023999999999,0.19917978
yt70,A2VE5IV9OD2SK1,3,1.0,Informal,Partially Respectful,Possibly present,Not_Toxic,3,3,2,2,2,"Let them go back but sign a waiver:  sign a DNR, reject intubation & hospitalization",0.24724405,0.18777004,0.30930072,0.20203254,0.123255506,0.44288903
yt93,A2VE5IV9OD2SK1,3,1.0,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,2,"With a little luck, he has done his countrymen & the world a favor. DIE...:~)",0.7093121,0.5687205,0.17649172,0.5665539,0.42334348,0.9142726999999999
nw74,A2VE5IV9OD2SK1,3,1.0,Formal,Partially Respectful,Not present,Not_Toxic,2,3,1,2,1,"He didn't just have the pushers murdered. He also had the users murdered too, and any innocents who opposed him.",0.36207290000000003,0.21386586,0.112505354,0.29105246,0.12090883,0.69805473
tw99,A2VE5IV9OD2SK1,3,1.0,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,3,Sorry if you're confused - I choose not to converse with assholes who don't base their shitty opinions on reality. Have a nice day!,0.94992846,0.7638228,0.5151505999999999,0.9424889999999999,0.9750863999999999,0.25714538
yt84,A2VE5IV9OD2SK1,3,1.0,Informal,Disrespectful,Heavily present,Toxic,3,1,4,6,2,"Where was the Nat'l Guard when BLM and ANTIFA were burning down cities, assaulting and killing
our citizens all across America?",0.48842332,0.28435433,0.37319008,0.2935315,0.08388816,0.8543824000000001
